timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-09-25T11:55:21,Wavelet_SVM_PQD,3ad40578-fa7e-4a77-86a2-e4b6dc9b0de6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.69473449990619,5.6892539511134346e-05,4.154336800872194e-06,45.199752231638016,9.601829316441531,10.0,0.00017829092500000002,3.881003104799774e-05,3.767191972260157e-05,0.00025477287577059933,0.0,Brazil,BRA,minas gerais,,,Windows-11-10.0.26200-SP0,3.14.3,3.3.0,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 1070,-46.8608,-20.7447,15.927291870117188,machine,0.0,3.5384615384615383,52.24615384615385,8.320841275728666,N,1.0,0.0
