timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-09-25T11:57:09,Wavelet_SVM_PQD,ccd09be7-25df-49ff-a83d-bd8880142514,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.576845400035381,7.295904613561282e-05,5.373784851039306e-06,46.25036046842953,9.670224838847707,10.0,0.00018208152500000002,3.87558643379915e-05,3.743535749963485e-05,0.00025827274683762634,0.0,Brazil,BRA,minas gerais,,,Windows-11-10.0.26200-SP0,3.14.3,3.3.0,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 1070,-46.8608,-20.7447,15.927291870117188,machine,0.0,1.8461538461538463,53.92307692307692,8.586886185866137,N,1.0,0.0
