timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-09-25T11:12:50,FFT_RandomForest_PQD,db55b91d-3428-4436-b712-f9db80a16548,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,17.92835499998182,7.802681840316093e-05,4.352145994612448e-06,41.346770688041296,9.795357122021139,10.0,0.00021304235,5.1306429933950515e-05,4.96221288893139e-05,0.0003139709088232644,0.0,Brazil,BRA,minas gerais,,,Windows-11-10.0.26200-SP0,3.14.3,3.3.0,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 1070,-46.8608,-20.7447,15.927291870117188,machine,0.0,0.8823529411764706,48.741176470588236,7.761669158935547,N,1.0,0.0
