0.0070633,0.0061132,0.0069751,0.0064805,0.0059638,0.0079529,0.0060186,0.0029518,0.0059049,0.14033,1.0048,0.0012359,0.0059926,0.0014793
0.0070981,0.0060603,0.0070306,0.0064622,0.0059146,0.0079973,0.0060148,0.0029801,0.0059389,0.14034,1.0049,0.0012487,0.0059427,0.0014253
0.0069034,0.0063466,0.0067579,0.0066138,0.0061343,0.0077298,0.0059971,0.0028328,0.0057908,0.14035,1.0048,0.0012135,0.0061967,0.0017186
0.0069135,0.0063323,0.00677,0.006604,0.0061257,0.0077439,0.0059997,0.00284,0.0057965,0.14035,1.0048,0.0012134,0.0061846,0.0017043
0.0070327,0.0061753,0.0068869,0.0064768,0.0060643,0.0079007,0.0060528,0.0029185,0.0058464,0.14035,1.0048,0.0012215,0.0060574,0.0015566
0.0070041,0.0062103,0.0068648,0.0065089,0.0060704,0.0078669,0.0060358,0.0029008,0.0058382,0.14034,1.0048,0.0012184,0.0060848,0.0015865
0.0070086,0.0062052,0.0068673,0.0065037,0.0060706,0.0078714,0.006039,0.0029034,0.0058389,0.14034,1.0048,0.0012187,0.0060809,0.0015827
0.0069421,0.0062751,0.0068435,0.0065789,0.0060512,0.0078185,0.0059855,0.0028658,0.0058366,0.14034,1.0048,0.0012169,0.0061347,0.0016258
0.007,0.0062196,0.0068529,0.0065164,0.0060804,0.0078507,0.0060365,0.0028975,0.0058322,0.14034,1.0048,0.0012174,0.0060917,0.001601
0.0068857,0.0063184,0.006856,0.0066304,0.0060024,0.0078166,0.0059294,0.0028368,0.005853,0.14035,1.0048,0.0012209,0.0061701,0.0016267
0.0068486,0.006347,0.006864,0.0066634,0.005972,0.0078154,0.0058932,0.0028176,0.0058638,0.14034,1.0048,0.001225,0.0061938,0.0016288
0.0068457,0.0063489,0.0068651,0.0066655,0.0059693,0.007816,0.0058904,0.0028161,0.0058649,0.14034,1.0048,0.0012254,0.0061955,0.0016284
0.006778,0.0063873,0.0069013,0.0067065,0.0059027,0.0078468,0.0058222,0.002782,0.0058969,0.14034,1.0048,0.0012375,0.0062326,0.0016062
0.0067858,0.0063837,0.0068961,0.0067031,0.0059106,0.0078416,0.00583,0.0027859,0.0058925,0.14034,1.0048,0.0012358,0.0062286,0.0016102
0.0067806,0.0063855,0.0069002,0.0067044,0.0059055,0.0078459,0.0058249,0.0027833,0.0058959,0.14034,1.0048,0.001237,0.0062311,0.0016067
0.0069236,0.0063538,0.0067739,0.0066976,0.0060358,0.0077118,0.0059582,0.0028551,0.0057949,0.14035,1.0048,0.001211,0.0061725,0.0017246
0.0069872,0.0063483,0.0067129,0.0067081,0.0060872,0.0076478,0.0060141,0.0028874,0.0057458,0.14035,1.0048,0.001204,0.00615,0.0017847
0.0069613,0.0063472,0.0067392,0.0066986,0.0060699,0.0076743,0.0059932,0.002874,0.0057677,0.14034,1.0048,0.0012068,0.006158,0.0017584
