timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-09-25T12:35:31,Wavelet_RandomForest_PQD,42b03248-c166-48f1-8b6e-1c5082a1ad9a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.826345599954948,5.0358150799538345e-05,3.926149533949501e-06,44.1962800398872,9.58769754808227,10.0,0.00016069333750000003,3.6348084633985867e-05,3.519813499976104e-05,0.00023223955713374693,0.0,Brazil,BRA,minas gerais,,,Windows-11-10.0.26200-SP0,3.14.3,3.3.0,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 1070,-46.8608,-20.7447,15.927291870117188,machine,0.0,1.75,51.6,8.220595041910807,N,1.0,0.0
