D2_max,D3_energia,D4_entropia,D5_energia,D1_max,D2_energia,D1_desvio,A6_energia,D6_energia,D3_entropia,A6_max,D5_entropia,D4_max,A6_energia_relativa,classe,id
0.7263874126269002,14.271471150421634,3.1365084941592283,0.754247590247851,0.14401259426144025,5.178531692926343,0.01627191189274261,1247.9195406798792,18.13595121518946,4.8013185788809425,7.795110664424978,4.464678946400816,1.1708076631999653,0.9663316115028169,capc,capc_060
0.9942529105059192,10.391712756634712,4.01430929206573,0.8151394545210149,0.27618111804682716,8.370654222353915,0.02240448403706452,1271.4465288403087,16.680271978104752,4.618723342683031,7.796882611430746,4.70216707210597,0.6145380647032938,0.9701583497492198,capc,capc_061
0.8765452719406837,19.12053060168023,4.437251735755208,0.8194584603178734,0.16042125809221525,7.208878952461927,0.017077096029048253,1272.4626086527344,16.609525723629257,5.210206055265247,7.801589661671368,4.678643172842965,0.6215389642714539,0.9646194167067564,capc,capc_062
0.591671385400628,10.942471526702434,4.223727803076136,0.9798334197965685,0.24242962046435412,9.55391172320715,0.02407390546561322,1278.9718093255647,20.601547734058194,4.7903932594038885,7.855745740001562,4.671252284501465,0.43922390434762265,0.9670031299025598,capc,capc_063
0.7813587943068009,15.129278776123067,3.2573281455299137,2.0955562519881132,0.1429341588534753,4.90642306719208,0.013449654692308757,1259.4932529947196,22.27426349465695,4.812904637239267,7.805690007442246,3.9025249095121675,0.7672022445080963,0.964420772593763,capc,capc_064
1.0040589062820868,10.767524976043084,4.157443026422171,1.4630153226607325,0.19597362414179054,13.857227982442172,0.026148250587220645,1260.791313758275,20.290057450075558,4.633606149554225,7.792143482996577,3.9944941885850955,0.5027207148930272,0.9627389029693887,capc,capc_065
0.953458534135449,14.7571774938907,3.854890884106406,0.5985358163651571,0.19268740133667012,8.934778833055782,0.02067097751680805,1250.2099959143368,16.88078597666104,5.002774386496886,7.776133293755725,4.469439192047725,0.6202779839352961,0.9662061893792265,capc,capc_066
0.5750360543576198,17.44467541582339,4.258425803831953,0.953766100132012,0.23664153282298644,7.919140582440232,0.02161471006067779,1251.7190844040795,17.119136076085287,5.204707236265864,7.77440513853092,4.944676742612119,0.47500414781556805,0.9652557962447464,capc,capc_067
0.46336064700713925,16.964979261363304,3.6577400507013724,1.0020516854543904,0.18542129380700403,2.8785698017212455,0.015143956131655688,1280.254152027861,18.25414431788172,5.0438691536888935,7.831345134656786,4.73195210205486,0.8439195710404003,0.9674208440511851,capc,capc_068
0.7726721669258962,16.429597285963418,3.336028153415649,0.5388450132675773,0.2748823098283197,6.440712570171899,0.020866163247815404,1285.5873237973817,19.309552887127367,5.146202406280562,8.003047581933282,4.197737053755933,0.8467130272837768,0.9656017197619596,capc,capc_069
0.5527075195620993,13.39765172461513,3.660472606537565,0.6665880412821468,0.2102718830461733,6.598429863315143,0.01919498042730029,1279.4006036016876,17.58742083384775,4.977788501947083,7.9641786192479636,4.234971972349933,0.595929543326069,0.9696706404996748,capc,capc_070
0.7612965119931244,12.375851746799515,3.7713433018393654,0.7698899181827995,0.2144175260064494,5.354443390496998,0.015511987670208116,1285.2677998540644,19.46957957589698,4.963520280554007,7.985406738234515,4.543885862462575,0.7998224471088932,0.9679943546383253,capc,capc_071
0.6744379771234864,14.178193104583027,3.862254598685253,0.9081383903006846,0.25293029625267993,9.276889927917411,0.02601646088631641,1274.3301416341055,18.152786914634145,4.819208026932936,7.822971753687395,4.241807937480817,0.5807108575970338,0.9658139435441045,capc,capc_072
0.913844819909142,15.148326815556583,2.8700299164014775,0.7786298186412817,0.2613110095359204,7.707271620870289,0.02153620255811885,1247.7367619117672,18.45001067425395,4.712628756830048,7.7955337100764055,4.410209999450941,0.7252714211182324,0.9658003220597275,capc,capc_073
0.970293982508442,8.792947099316406,2.9454112498905225,0.6383665973841346,0.19412720924574395,11.825185290413955,0.024265893014471206,1257.501019232391,20.505584171241956,4.455761400025872,7.774014612018147,4.317787094529371,0.7069505738971681,0.9665693951001827,capc,capc_074
0.8282901314810668,11.674379260470907,3.3593201455597086,0.975971319435152,0.15451520472748473,14.032266251263056,0.01955603255563102,1261.1930757173354,21.170253129766913,5.0844688050316575,7.778080311668527,4.964575620706098,1.0612041737289453,0.9611549632403001,capc,capc_075
0.6580380281003133,13.273865458235235,4.271852207210413,1.2456071494221652,0.14055265489162755,6.3066860069054105,0.015531323402840632,1249.3332366380157,16.95298418765748,4.920701971372689,7.773770683192178,4.287249273588472,0.46928543088256114,0.969357945717694,capc,capc_076
0.9693733152257238,12.944293057303666,4.084053577180079,0.5413853866570201,0.2529316716645708,11.001672776405176,0.025401997926758253,1279.141655372629,20.323863947795477,4.402176238310212,7.87610875698745,4.038043563412556,0.28285836803391745,0.9652429433048408,capc,capc_077
0.7783334390943744,11.07053252160074,4.672798108249127,0.7774837234404601,0.2610829917066498,8.646544461446748,0.025031978249970107,1279.307520284718,18.55993676522631,4.640957133251702,7.967080109811172,4.4340804210514015,0.27195107062584095,0.9693614644197289,capc,capc_078
0.8544447508894131,12.975656833482592,3.310080524313664,0.7780776007902533,0.23146475462010438,7.863435802734126,0.01829762012430712,1269.2937776959538,17.12630021773618,4.969919410411026,7.781357106867613,4.482911388011812,1.1055943699836264,0.9677123101918187,capc,capc_079
0.8429660032501124,14.64116295290917,3.460169754118695,0.5789187213996313,0.2727487140219283,6.835029950135888,0.022731724177779054,1273.9385348336803,17.386690498575003,4.933022556975078,7.898075131878433,4.279561493839427,0.6981886251353908,0.9684032813913814,capc,capc_080
0.7696278377054905,12.547004052867134,4.383299772524405,2.02651621702178,0.2747028196950972,8.576490297790512,0.02459150334539341,1260.1379049253821,23.345672083738222,4.713618577900853,7.80883169477483,3.712621335386438,0.37090473632667925,0.9632135126285826,capc,capc_081
0.8913496663446432,10.903660351988302,2.5218872080209533,0.765279037935052,0.2541609471498518,9.589129872764788,0.02406034041886793,1273.4800147980375,16.53039314277382,4.762907965763594,7.821140237289419,4.438485491249145,1.116005710646293,0.9683701170715908,capc,capc_082
0.7059545550066195,20.015319075739633,3.871697989519773,0.7633282995114625,0.24022197733324205,6.536883643449764,0.018030489594316402,1281.2699825793861,17.451182865737675,5.082222306152371,7.959041713568038,4.366945006627132,0.5189785253757287,0.9648203596668105,capc,capc_083
0.9883674473723882,9.059883473786686,3.334802266020641,0.5675120721562154,0.25491578207020804,15.8920069451699,0.028207661125747567,1252.735740197242,17.111813344241902,4.699508002494389,7.771879204976788,4.33646001306068,0.8117331441242789,0.9645907105807557,capc,capc_084
