timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-09-05T09:36:02,Wavelet_SVM_PQD,d0f53a29-37db-4203-b848-1ffbf9b5b89b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.578721999976551,4.3309059186466093e-05,3.4430412872267014e-06,35.04296427883072,9.181249298877834,10.0,0.000128705620833,3.4460583123998786e-05,3.4785244722216795e-05,0.0001979514486792156,0.0,Brazil,BRA,minas gerais,,,Windows-11-10.0.26200-SP0,3.14.3,3.3.0,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 1070,-47.0177,-20.6521,15.927291870117188,machine,0.0,2.0,64.94166666666666,10.34245777130127,N,1.0,0.0
