timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-09-13T14:04:52,Wavelet_RandomForest_PQD,226888c3-5ba1-4ed3-b3fb-f315fa6c6e00,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.171903899987228,7.77842772093115e-05,5.488625787914184e-06,51.4059696573734,10.1411115768527,10.0,0.00020244596250000002,4.242197838202899e-05,3.90384891667054e-05,0.00028390643004873447,0.0,Brazil,BRA,minas gerais,,,Windows-11-10.0.26200-SP0,3.14.3,3.3.0,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 1070,-46.8445,-20.7857,15.927291870117188,machine,0.0,6.5,81.94285714285715,13.051051821027484,N,1.0,0.0
