timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-09-05T09:37:39,Wavelet_RandomForest_PQD,fc65107c-e0dd-4b08-97dd-0af5d94ad881,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.03638060000958,1.773311836196791e-05,1.6067874971575842e-06,39.421288200153285,9.55081029679747,10.0,0.000117984058333,3.18044698879999e-05,3.0521374999888294e-05,0.00018030990322088816,0.0,Brazil,BRA,minas gerais,,,Windows-11-10.0.26200-SP0,3.14.3,3.3.0,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 1070,-47.0177,-20.6521,15.927291870117188,machine,0.0,5.0,64.51,10.273118209838866,N,1.0,0.0
