timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-09-25T11:52:50,FFT_SVM_PQD,c2b7ee13-8c5e-49af-ad28-4d21237d2e22,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,19.373151600011624,2.524644210074462e-05,1.3031664967061668e-06,40.10938378375085,6.854126852331696,10.0,0.000167598929167,4.573975881405623e-05,4.336650277772504e-05,0.00025670519075878125,0.0,Brazil,BRA,minas gerais,,,Windows-11-10.0.26200-SP0,3.14.3,3.3.0,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 1070,-46.8608,-20.7447,15.927291870117188,machine,0.0,2.2,54.63333333333333,8.698816172281902,N,1.0,0.0
