timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-09-13T14:03:53,Wavelet_SVM_PQD,5c7f1962-bd72-418f-96bb-db3e5610183e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.170122100011213,7.473888209912576e-05,5.27439930098179e-06,48.78785044690918,9.901369909755738,10.0,0.00019517480833300003,4.149614430801196e-05,3.911332694438493e-05,0.0002757842795853969,0.0,Brazil,BRA,minas gerais,,,Windows-11-10.0.26200-SP0,3.14.3,3.3.0,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 1070,-46.8445,-20.7857,15.927291870117188,machine,0.0,3.0714285714285716,82.35714285714286,13.117603574480329,N,1.0,0.0
